protein_id,gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,neg_log10_p,color_category
O75940,SMNDC1,-3.11409309993984,24.572084117780985,-1.37576452929536,0.22803305363156845,0.4360632078217712,-5.660515082456962,0.3604505547254497,Not Significant
Q9Y285,FARSA,0.39039685783560785,26.890730579123268,1.3720712346490191,0.22910477453997197,0.43775672573302304,-5.6648201766022535,0.3587671726544541,Not Significant
Q9H2P0,ADNP,-3.1468308849556266,24.57849960713705,-1.372068909066837,0.22910545086902187,0.43775672573302304,-5.664822885839635,0.3587671726544541,Not Significant
P24666,ACP1,-3.6369201698555145,25.678814760070093,-1.3714544091639669,0.22928422643454563,0.43791979189026703,-5.665538690926354,0.3586054263208034,Not Significant
P48681,NES,-4.4345793630832055,27.36322882316605,-1.3704550094100612,0.22957526068917236,0.438159087192507,-5.666702551933379,0.3583681768347719,Not Significant
Q6ZN17,LIN28B,0.3396893788288615,25.0049535777781,1.370382177789181,0.2295964834957963,0.438159087192507,-5.666787354298613,0.3583681768347719,Not Significant
Q9UKX7,NUP50,-3.361449508747686,25.087454049168525,-1.369560270579299,0.22983611150497413,0.43826193227957333,-5.6677442157131255,0.3582662508128796,Not Significant
Q12768,WASHC5,2.2109685483476404,19.565607025614646,1.3695559003103903,0.22983738629041844,0.43826193227957333,-5.667749302896114,0.3582662508128796,Not Significant
P21796,VDAC1,0.38574023283606707,30.122457787005228,1.3678715471717111,0.23032919899090878,0.43893961656082464,-5.669709435929548,0.3575952200725401,Not Significant
P19525,EIF2AK2,2.3430209590099444,25.57176274522516,1.3676347629656962,0.23039841665637004,0.43893961656082464,-5.669984904503313,0.3575952200725401,Not Significant
O00186,STXBP3,1.5962770071640229,24.0357357309142,1.3672830175954196,0.23050127630530948,0.43893961656082464,-5.6703940774310135,0.3575952200725401,Not Significant
Q9Y6A5,TACC3,1.751075733653849,24.37033910027236,1.3670570241787952,0.23056738552864312,0.43893961656082464,-5.67065694329199,0.3575952200725401,Not Significant
P08240,SRPRA,0.4168807658628033,25.615138340541762,1.3660869873853663,0.23085135011954902,0.4393017775112977,-5.671785032637363,0.35723703948044255,Not Significant
P63218,GNG5,-2.9699416758864032,24.215510429638698,-1.3650507595244048,0.23115505418831503,0.43970119276811387,-5.67298971048327,0.356842356277252,Not Significant
O43251,RBFOX2,-2.808984739655383,23.96615299506489,-1.3639325619602396,0.23148320343701875,0.4401467645068182,-5.674289233357264,0.35640248626936305,Not Significant
O95352,ATG7,-2.984547300180253,21.49365633848487,-1.3628720400906855,0.2317948311748375,0.4405605732832374,-5.6755212957581405,0.3559943713969741,Not Significant
Q13795,ARFRP1,2.145951349533707,19.533098426207683,1.3601792078123387,0.23258787349620358,0.44188867575059027,-5.678647800578096,0.3546871279286484,Not Significant
Q9NVV4,MTPAP,1.6650961745791193,24.198525376428666,1.359263813238642,0.23285803760172508,0.4421848078875086,-5.679709995403511,0.3543961825261044,Not Significant
Q99797,MIPEP,-0.36968133453609653,25.322082129822103,-1.3589211614741576,0.23295924149551137,0.4421848078875086,-5.6801075163661565,0.3543961825261044,Not Significant
P27695,APEX1,-0.9848265392194868,27.763941728067664,-1.3586066236562275,0.233052178108635,0.4421848078875086,-5.680472382455468,0.3543961825261044,Not Significant
P04843,RPN1,0.3273954911344923,28.96574947505967,1.3580762438626133,0.23320896838374214,0.4421848078875086,-5.681087542131298,0.3543961825261044,Not Significant
P40763,STAT3,1.3639531259952875,23.473689665068292,1.3580543031483887,0.2332154566029275,0.4421848078875086,-5.681112987724044,0.3543961825261044,Not Significant
P62899,RPL31,-1.0667039424841391,28.346692163837318,-1.3575645726260785,0.2333603217882527,0.4422805613512092,-5.681680901960579,0.35430214786399755,Not Significant
Q15363,TMED2,2.0091444607451905,24.89813106310818,1.3545264028556168,0.2342609168130664,0.44353151332702956,-5.6852020738913485,0.35307551770864704,Not Significant
Q9HC35,EML4,2.234925729706987,25.38115710091672,1.3543581383665646,0.23431088997858232,0.44353151332702956,-5.685396986290511,0.35307551770864704,Not Significant
Q9H3P2,NELFA,-3.007570595795581,24.058657687486704,-1.354000190842872,0.23441723066009032,0.44353151332702956,-5.685811585833101,0.35307551770864704,Not Significant
Q86VP6,CAND1,3.0477600135458935,27.189029333024806,1.353888553703503,0.23445040557734795,0.44353151332702956,-5.685940881699433,0.35307551770864704,Not Significant
Q13630,GFUS,-3.3567000570074512,21.9425927614045,-1.3536874850988696,0.23451016770264702,0.44353151332702956,-5.686173743298942,0.35307551770864704,Not Significant
Q86TX2,ACOT1,-0.3686323546024184,26.14612469915478,-1.353425214122988,0.2345881419965236,0.44353151332702956,-5.686477461449302,0.35307551770864704,Not Significant
P48556,PSMD8,2.39485554414928,25.754277531971457,1.3527229384561117,0.23479705115284719,0.44364375606225404,-5.687290589940326,0.3529656264560756,Not Significant
Q9NTZ6,RBM12,-3.0754856460867757,24.504644240410162,-1.3525893283946875,0.2348368164690532,0.44364375606225404,-5.687445268783539,0.3529656264560756,Not Significant
Q9UJY5,GGA1,-2.208837276616702,21.789166190529993,-1.3519523627701617,0.23502647826138298,0.4438231682558832,-5.688182582917078,0.3527900306685466,Not Significant
P61204,ARF3,2.5582038948458674,26.151261862957224,1.3505562225167522,0.2354426922989204,0.44425435351799153,-5.689798130612508,0.35236830758664184,Not Significant
O00193,SMAP,-3.2088517349293504,24.87489279842011,-1.3505505623973677,0.23544438108356966,0.44425435351799153,-5.689804678717453,0.35236830758664184,Not Significant
P49770,EIF2B2,1.8043139796844372,24.501244183249142,1.3467901751021334,0.23656885931817462,0.4461964763075591,-5.694152294471849,0.35047386373892603,Not Significant
O60925,PFDN1,-3.2762696888142173,25.00918801247494,-1.3455042718411232,0.23695453716888917,0.44674413343144953,-5.695637757295174,0.3499411418667006,Not Significant
P26358,DNMT1,-0.3360829610845748,26.176911540831657,-1.3447787859219866,0.23717238963510626,0.4469750664333506,-5.69647554962714,0.3497167023992207,Not Significant
O75251,NDUFS7,0.3504987218429392,26.431372053035748,1.3441510565553343,0.2373610383007302,0.4471507984387148,-5.69720028819072,0.3495459894286993,Not Significant
Q14498,RBM39,-0.39083909995163424,27.646951007687807,-1.3434566872832256,0.23756987725558554,0.447364409279602,-5.698001787361186,0.3493385697885747,Not Significant
Q92747,ARPC1A,2.4766541372756805,25.96804131987554,1.3417556672454196,0.23808220256155907,0.44814910980161743,-5.69996445652784,0.3485774619177957,Not Significant
Q13137,CALCOCO2,2.2307965782312564,19.575521040556456,1.3410040394067198,0.2383089116631277,0.44839577236655137,-5.70083134061737,0.3483384907392715,Not Significant
O14802,POLR3A,1.78969041557232,24.51533399063264,1.3391101020998464,0.2388810627772088,0.4492919507370697,-5.703014721925617,0.34747136191395833,Not Significant
P61964,WDR5,-3.36968010324113,25.263486465497923,-1.338698287295803,0.2390056399784414,0.44934594247049936,-5.703489287607781,0.3474191755726025,Not Significant
O43242,PSMD3,0.37220339058557883,27.88282233434352,1.333518507177635,0.2405777462946679,0.45212024734687595,-5.709452665231466,0.3447460434763835,Not Significant
P21802,FGFR2,2.0584131762692373,19.48932933957545,1.3323375119292196,0.24093753479031454,0.4524977857262155,-5.71081084282695,0.3443835416504661,Not Significant
Q92947,GCDH,-0.3594850291607301,26.21978523367242,-1.3322253703768294,0.2409717245941186,0.4524977857262155,-5.710939780099774,0.3443835416504661,Not Significant
Q8WUA2,PPIL4,0.3359766382955627,25.782405830083675,1.330616277918342,0.24146280372677031,0.45320864062915994,-5.712789322225977,0.3437018187075993,Not Significant
Q8IYB5,SMAP1,-2.4014391503486436,22.116253189804876,-1.3303515978941995,0.2415436706404185,0.45320864062915994,-5.7130934556124355,0.3437018187075993,Not Significant
Q9NYK5,MRPL39,-0.36103164524242715,26.332337161288308,-1.3293882729822177,0.24183820537389075,0.45348463942290407,-5.714200139543925,0.3434374189166791,Not Significant
Q9C0C2,TNKS1BP1,-3.632443454261324,25.84502433219107,-1.3292376922210598,0.24188427534825266,0.45348463942290407,-5.7143730959521575,0.3434374189166791,Not Significant
O75717,WDHD1,-3.9401834925005055,26.555511481005208,-1.3277759324894913,0.24233192331086365,0.45384013591894645,-5.716051598039424,0.3430970993780458,Not Significant
Q13315,ATM,-0.3826864204891258,26.60309609414016,-1.3277179116872624,0.24234970744165393,0.45384013591894645,-5.716118204317349,0.3430970993780458,Not Significant
O94776,MTA2,0.3771513879463875,27.19622987047389,1.327670037627896,0.24236438237787986,0.45384013591894645,-5.716173161404564,0.3430970993780458,Not Significant
O75448,MED24,1.6480644255731676,24.19941640960502,1.3271918020815865,0.24251102230288038,0.45393337121948896,-5.716722102351966,0.3430078886302807,Not Significant
P21127,CDK11B,2.016935865425239,25.041370996512537,1.3261282848617535,0.2428374212235441,0.4542407079344119,-5.717942529605769,0.34271394796948373,Not Significant
Q96HR8,NAF1,1.8050524928664302,24.530427452539513,1.326025314512859,0.24286904503597959,0.4542407079344119,-5.718060668086586,0.34271394796948373,Not Significant
O60256,PRPSAP2,2.0313754236505375,25.075191157478077,1.3248317410641623,0.24323588971659013,0.45474535903536417,-5.7194297523830455,0.34223172449233363,Not Significant
Q9H3P7,ACBD3,-2.8659744939216267,24.230144604626677,-1.3239043294115154,0.24352128509917187,0.45509739364426577,-5.720493142849982,0.3418956517033512,Not Significant
Q9Y394,DHRS7,1.747792647665701,24.459995586888727,1.3233942207468987,0.24367839510945835,0.4552095009478004,-5.721077897543109,0.34178868210037106,Not Significant
Q96D71,REPS1,-3.1790325383998344,21.753732171129126,-1.3228036052414116,0.24386041832422403,0.4553680401138,-5.721754809413931,0.3416374534953373,Not Significant
Q9HC38,GLOD4,-0.9308845757259405,26.43834635407603,-1.3162509991484328,0.24588836953089527,0.45897203822831784,-5.7292553957341195,0.33821377200750885,Not Significant
Q5VTL8,PRPF38B,0.32127175536344765,26.002398075534686,1.314582968936981,0.2464070968761831,0.4596530656432137,-5.731161964853135,0.33756983902276294,Not Significant
Q9Y6D9,MAD1L1,-2.919558192664301,24.37974131450815,-1.3144472077343017,0.246449360776914,0.4596530656432137,-5.731317090909364,0.33756983902276294,Not Significant
Q9UGJ1,TUBGCP4,2.023055082347369,19.471650292614513,1.3137998144956318,0.24665099357735024,0.45967358683524,-5.732056724353395,0.33755045039645354,Not Significant
P67775,PPP2CA,0.5764766885883432,27.05030720409688,1.313490302341819,0.24674744618561475,0.45967358683524,-5.732410275192191,0.33755045039645354,Not Significant
Q9UL25,RAB21,0.41664040215490417,25.438460284944842,1.3134673955217522,0.2467545859776966,0.45967358683524,-5.732436439736162,0.33755045039645354,Not Significant
Q9UQ80,PA2G4,-0.7309445193497126,28.30641463385273,-1.3128847785645605,0.24693624533929853,0.4598292339711133,-5.7331018422889946,0.3374034216079607,Not Significant
Q8WWY3,PRPF31,2.249108126675054,25.59107103260729,1.3124731673142729,0.24706465998186397,0.45988564786933933,-5.733571856851927,0.33735014369495375,Not Significant
O94819,KBTBD11,-2.176039249548708,21.89458550822954,-1.3121439387232796,0.2471674173762523,0.4598942775873341,-5.733947749642818,0.33734199426963607,Not Significant
P53597,SUCLG1,-3.2909113497508606,25.214171149361707,-1.3092581141473514,0.248069823804317,0.46139018419477534,-5.737240703962178,0.3359316490767157,Not Significant
Q13888,GTF2H2,-2.3527089225131164,20.9007795920288,-1.3088322167037199,0.24820326126462436,0.46145525011792715,-5.737726397046714,0.33587040854741157,Not Significant
O00629,KPNA4,-2.931964451827092,24.42937048297046,-1.3077648543388027,0.248537967269436,0.4618943110990668,-5.73894328810498,0.33545738668936625,Not Significant
Q8IXM3,MRPL41,1.8373032661101298,24.686191766253653,1.3073745994416057,0.24866044854115785,0.46193877222053387,-5.739388097290517,0.3354155842900456,Not Significant
Q9NYL9,TMOD3,-3.9039524880103293,26.587080216794078,-1.305912216925304,0.2491199132094323,0.46260896719992445,-5.741054349163695,0.33478595313111376,Not Significant
Q9NR31,SAR1A,2.7604281998861815,26.740098686010267,1.3050252157645148,0.24939898170029662,0.462943773160115,-5.742064575545943,0.33447175301907106,Not Significant
Q9NXE4,SMPD4,1.9882507811922565,25.01721274401237,1.3043108395322895,0.24962394898332074,0.46317792909137934,-5.742877958476895,0.33425214336998776,Not Significant
O94842,TOX4,-2.8244498065340835,24.20931296972897,-1.3031717304709671,0.2499830587104953,0.46364215800380165,-5.744174500880381,0.3338170814314894,Not Significant
P49441,INPP1,2.0829530839303914,19.501599293406027,1.3028898989977271,0.25007198110382134,0.46364215800380165,-5.744495200410507,0.3338170814314894,Not Significant
P51610,HCFC1,-3.7373108168885203,26.23163134210465,-1.3024727780646563,0.25020364314767285,0.4637028372610291,-5.744969786899815,0.3337602467760979,Not Significant
A6NDG6,PGP,1.7997329333786851,24.52080925659757,1.3020122562681735,0.2503490788249038,0.4637889851590214,-5.745493669406892,0.3336795699314534,Not Significant
Q9NQZ2,UTP3,1.843564238472677,24.727865259512598,1.2997638003176235,0.2510602771579959,0.4649227653257711,-5.748050209299067,0.332619187709582,Not Significant
P52948,NUP98,-0.3200538095804575,26.50288360535409,-1.2986660424328207,0.2514081809113779,0.46538315321154355,-5.749297615303931,0.33218934214875223,Not Significant
P06132,UROD,1.9721785553291191,25.009597830222475,1.2978669517207255,0.25166171017998956,0.46565123451450957,-5.750205322161596,0.33193924132469665,Not Significant
P21399,ACO1,2.2674102027087955,25.677999853531833,1.2975834873560843,0.25175170221031945,0.46565123451450957,-5.750527252035909,0.33193924132469665,Not Significant
Q10567,AP1B1,2.141024585556913,25.40191069785135,1.2949809664639305,0.2525793183445392,0.46699773770447944,-5.753481352639245,0.3306852232986433,Not Significant
Q8WUQ7,CACTIN,-3.8606082727651376,26.553024843858072,-1.2944184555084104,0.25275852934631937,0.46700823466480784,-5.754119479833413,0.330675461536765,Not Significant
P52434,POLR2H,1.9488853846272711,24.95926810693439,1.2941486980538834,0.2528445132529686,0.46700823466480784,-5.7544254524578715,0.330675461536765,Not Significant
Q96CT7,CCDC124,-3.4080874447581024,25.549039501197203,-1.2937886051476306,0.2529593331673813,0.46700823466480784,-5.754833840317897,0.330675461536765,Not Significant
Q14CX7,NAA25,1.7686967621694762,24.566247126220887,1.2937126706765754,0.2529835519125127,0.46700823466480784,-5.754919951986372,0.330675461536765,Not Significant
Q9Y2A7,NCKAP1,2.3714518309705106,25.923762136308497,1.2924762438611264,0.2533782019710326,0.4675526112748936,-5.756321749579488,0.33016951313200643,Not Significant
Q12955,ANK3,2.4235395769702315,26.038541679016006,1.2917046573573923,0.2536247688623298,0.46762522580533994,-5.757196207431622,0.3301020690829886,Not Significant
Q5JVF3,PCID2,2.3361662013338673,22.098446210249843,1.2914086137834118,0.253719430700039,0.46762522580533994,-5.757531653953034,0.3301020690829886,Not Significant
O76094,SRP72,0.5561150739649463,27.107658566742362,1.2912129278733897,0.25378202039015757,0.46762522580533994,-5.757753364977156,0.3301020690829886,Not Significant
Q15417,CNN3,1.4781940309439854,28.395271599721312,1.2911047206621438,0.2538166363236153,0.46762522580533994,-5.757875956165214,0.3301020690829886,Not Significant
Q9Y2X7,GIT1,1.9478678852533342,24.976710690224493,1.2899288040177086,0.25419309735313905,0.4681347926499657,-5.759207867116816,0.3296290800980101,Not Significant
Q8NBN7,RDH13,-3.0884060106071622,24.762190323795167,-1.287994648105097,0.2548134211906733,0.4690928928203793,-5.761397325710573,0.32874114695536455,Not Significant
P55036,PSMD4,-3.51264015321458,25.79928106242303,-1.287252112415012,0.25505193755825434,0.46934763695937887,-5.762237450740447,0.32850536434992206,Not Significant
O43347,MSI1,3.169590867449031,27.029737990392473,1.284925448236165,0.2558006360270301,0.47047083522834554,-5.7648683773865645,0.3274672935799272,Not Significant
Q8NFH5,NUP35,-3.3896820232635605,25.552512135768666,-1.2847317437830374,0.2558630593123646,0.47047083522834554,-5.7650873085528165,0.3274672935799272,Not Significant
P01111,NRAS,2.161706004266364,25.472665328186277,1.282714459568949,0.25651398284258486,0.4714827598365472,-5.767366353596496,0.32653418297912973,Not Significant
Q9BUL8,PDCD10,-3.617970189485046,22.358269944332264,-1.2789413609528066,0.2577355452386137,0.4735423365477783,-5.771624346885458,0.3246411872897586,Not Significant
Q9BUL5,PHF23,-3.7145535450111247,22.4080448870111,-1.2776126539153574,0.2581669914556311,0.47404914113486873,-5.773122347296916,0.32417663592612345,Not Significant
Q3SXM5,HSDL1,2.103627186200306,25.306846548408146,1.2773845071219352,0.2582411399195007,0.47404914113486873,-5.773379485844146,0.32417663592612345,Not Significant
